case_id,chapter,t,date,summary,text,facts_json,next_options_json,created_at
belén_esteban,24,700,2019-12-02,El misterio que rodea a Belén Esteban continúa fascinando y confundiendo a todos.,"La incertidumbre sigue siendo el estado actual del caso de Belén Esteban. Nadie sabe qué pasará a continuación, pero la atención del público sigue siendo alta.","[""La situación no cambia desde hace días."",""La atención del público sigue siendo alta.""]","[""Se rumorea que podría haber una nueva revelación sobre el caso."",""Nadie confirma si la situación cambiará en los próximos días.""]",2025-12-22T15:58:38.676Z
belén_esteban,25,730,2020-01-01,La situación de Belén Esteban continúa siendo un misterio para todos.,"El caso de Belén Esteban sigue siendo un enigma que fascina y confunde a todos. La situación no cambia desde hace días, pero la atención del público sigue siendo alta. Se rumorea que la masa amplificadora está empezando a perder interés, pero el contra-flujo sigue siendo fuerte.","[""El engagement ha disminuido ligeramente en los últimos días."",""La pluralidad sigue aumentando, pero a un ritmo más lento.""]","[""Se descubre una nueva teoría sobre la transformación de Belén Esteban."",""La masa amplificadora comienza a perder interés y el contra-flujo disminuye.""]",2025-12-22T15:58:48.221Z
belén_esteban,26,759,2020-01-30,"La confusión y el misterio rodeando a Belén Esteban continúan. La masa amplificadora no parece estar dispuesta a dejarlo ir, pero nadie puede explicar qué está sucediendo realmente.","La situación de Belén Esteban sigue siendo un misterio para todos. La masa amplificadora continúa hablando sobre ella, pero nadie parece saber qué realmente está pasando. El contra-flujo es prácticamente inexistente, lo que sugiere que la mayoría de las personas están de acuerdo en que Belén Esteban sigue siendo un fenómeno colectivo.","[""El contra-flujo es prácticamente inexistente"",""La mayoría de las personas siguen considerando a Belén Esteban un fenómeno colectivo""]","[""Investigar más sobre la masa amplificadora y cómo está afectando el caso de Belén Esteban"",""Intentar descubrir qué realmente está sucediendo con Belén Esteban""]",2025-12-22T15:59:00.324Z
belén_esteban,27,788,2020-02-28,La confusión y el misterio rodeando a Belén Esteban continúan,"La confusión y el misterio que rodean a Belén Esteban continúan siendo un enigma para todos. La masa amplificadora sigue sin dejarlo ir, pero nadie puede explicar qué está sucediendo realmente. Se rumorea que la situación podría estar relacionada con la caricaturización de la figura de Belén Esteban en los medios televisivos.","[""Se rumorea que la situación podría estar relacionada con la caricaturización de la figura de Belén Esteban en los medios televisivos""]","[""Investigar las posibles causas detrás de la caricaturización de Belén Esteban"",""Analizar el impacto de la masa amplificadora en la percepción pública de Belén Esteban""]",2025-12-22T15:59:11.120Z
belén_esteban,28,817,2020-03-28,La confusión y el misterio rodeando a Belén Esteban continúan sin resolver,"La confusión y el misterio rodeando a Belén Esteban continúan. La masa amplificadora sigue sin dejarlo ir, pero nadie puede explicar qué está sucediendo realmente. Se rumorea que la situación podría estar relacionada con un fenómeno colectivo, pero no hay pruebas concretas para apoyarlo.","[""Se rumorea que la situación podría estar relacionada con un fenómeno colectivo"",""No hay pruebas concretas para apoyar esta teoría""]","[""Investigar más sobre el posible fenómeno colectivo"",""Intentar descubrir qué está sucediendo realmente""]",2025-12-22T15:59:21.544Z
belén_esteban,29,846,2020-04-26,La confusión y el misterio rodeando a Belén Esteban continúan,"La confusión y el misterio rodeando a Belén Esteban continúan sin resolver. La masa amplificadora sigue sin dejarlo ir, pero nadie puede explicar qué está sucediendo realmente. Se rumorea que la televisión está manipulando la situación para mantener al público en vilo.","[""La masa amplificadora sigue sin dejarlo ir"",""Nadie puede explicar qué está sucediendo realmente""]","[""La verdad sobre Belén Esteban se revela finalmente"",""La situación empeora y la masa amplificadora se vuelve más agresiva""]",2025-12-22T15:59:32.352Z
belén_esteban,30,876,2020-05-26,La situación de Belén Esteban sigue siendo un enigma para todos,"La confusión y el misterio rodeando a Belén Esteban continúan sin resolver. La masa amplificadora sigue hablando de ella como una figura abstracta, un avatar que ha sido transformada por la televisión. Nadie confirma qué está pasando realmente con ella, pero el interés del público sigue creciendo.","[""El engagement continúa aumentando"",""La contagio ha disminuido significativamente""]","[""Se rumorea que la televisión está planeando una entrevista con Belén Esteban"",""La masa amplificadora comienza a cuestionar la realidad de la situación""]",2025-12-22T15:59:43.942Z
belén_esteban,31,905,2020-06-24,"Belén Esteban sigue siendo un enigma para todos, y su transformación en figura abstracta ha llevado a una serie de preguntas sin respuesta.","La confusión y el misterio rodeando a Belén Esteban siguen sin resolver. La situación es cada vez más absurda, y la masa amplificadora parece estar disfrutando del espectáculo.","[""La situación de Belén Esteban es cada vez más compleja."",""La masa amplificadora parece estar jugando un papel importante en la perpetuación del misterio.""]","[""¿Qué sucederá si la verdad sobre Belén Esteban finalmente sale a la luz?"",""¿Podrá la masa amplificadora mantener el interés en este caso durante mucho tiempo?""]",2025-12-22T15:59:52.967Z
belén_esteban,32,934,2020-07-23,La situación de Belén Esteban sigue siendo un misterio,"La confusión y el misterio que rodean a Belén Esteban siguen siendo un enigma para todos. Su transformación en figura abstracta ha llevado a una serie de preguntas sin respuesta. Algunos la ven como una icono de la sociedad actual, mientras que otros la consideran un símbolo de la confusión y la incertidumbre.","[""Su transformación en figura abstracta ha llevado a una serie de preguntas sin respuesta"",""Algunos la ven como una icono de la sociedad actual, mientras que otros la consideran un símbolo de la confusión y la incertidumbre""]","[""Investigar más sobre la transformación de Belén Esteban en figura abstracta"",""Analizar las reacciones de la sociedad ante su situación""]",2025-12-22T16:00:05.172Z
belén_esteban,33,963,2020-08-21,Belén Esteban sigue siendo un misterio,La situación de Belén Esteban sigue siendo un enigma para todos. Su transformación en figura abstracta ha llevado a una serie de preguntas sin respuesta. Nadie confirma si es una persona real o una creación televisiva.,"[""La situación de Belén Esteban no ha cambiado desde hace semanas"",""Nadie sabe qué pasó con ella después de su transformación en figura abstracta""]","[""Se rumorea que Belén Esteban podría regresar a la televisión en un nuevo programa"",""Algunos expertos creen que la situación de Belén Esteban es un ejemplo de cómo la realidad y la ficción se entrelazan""]",2025-12-22T16:00:14.541Z
belén_esteban,34,992,2020-09-19,La incertidumbre rodea a Belén Esteban,"La situación de Belén Esteban sigue siendo un misterio. Nadie confirma si está viva o muerta, y su transformación en figura abstracta ha llevado a una serie de preguntas sin respuesta. La masa amplificadora continúa hablando sobre ella, pero no hay respuestas claras.","[""Nadie confirma el estado de Belén Esteban"",""Su transformación en figura abstracta sigue siendo un misterio""]","[""Descubrir la verdad detrás de la transformación de Belén Esteban"",""Investigar las posibles causas de su desaparición""]",2025-12-22T16:00:23.626Z
belén_esteban,35,1022,2020-10-19,,,[],"[""La incertidumbre sigue rodeando a Belén Esteban, ¿qué nuevo misterio se desvelará?"",""El contra-flujo aumenta, ¿qué consecuencias tendrá en la situación de Belén Esteban?""]",2025-12-22T16:00:28.073Z
belén_esteban,36,1051,2020-11-17,La situación sigue siendo incierta y la gente sigue especulando sobre Belén Esteban.,"La incertidumbre sigue rodeando a Belén Esteban. Nadie confirma si es una figura abstracta o simplemente una persona que ha sido transformada en un misterio. La masa amplificadora sigue hablando de ella, pero no hay pruebas concretas sobre su verdadera naturaleza.","[""Nadie confirma la naturaleza real de Belén Esteban"",""La masa amplificadora sigue hablando de ella""]","[""Descubrir la verdad detrás de Belén Esteban"",""Continuar especulando sobre su naturaleza""]",2025-12-22T16:00:37.464Z
belén_esteban,37,1080,2020-12-16,La incertidumbre rodea a Belén Esteban,"La incertidumbre sigue siendo el leitmotiv de la situación. Nadie confirma ni desmiente las especulaciones sobre Belén Esteban, pero su presencia en la televisión sigue siendo un tema de debate. Algunos la ven como una figura abstracta, mientras que otros la perciben como una caricatura de sí misma.","[""Nadie confirma ni desmiente las especulaciones sobre Belén Esteban"",""Su presencia en la televisión sigue siendo un tema de debate""]","[""Continuar explorando la incertidumbre que rodea a Belén Esteban"",""Investigar las posibles causas detrás de su transformación en figura abstracta""]",2025-12-22T16:00:49.707Z
belén_esteban,38,1109,2021-01-14,La situación sigue siendo incierta y la gente sigue hablando de Belén Esteban.,"La incertidumbre sigue rodeando a Belén Esteban. La gente sigue especulando sobre su transformación en figura abstracta, pero nadie confirma nada.","[""La gente sigue especulando sobre Belén Esteban"",""Nadie confirma nada""]","[""Continuar con la especulación"",""Intentar encontrar pruebas""]",2025-12-22T16:00:55.834Z
belén_esteban,39,1138,2021-02-12,La situación sigue siendo incierta y la gente sigue hablando de Belén Esteban. La transformación en figura abstracta sigue siendo un misterio.,"La incertidumbre sigue rodeando a Belén Esteban. La gente sigue especulando sobre su transformación en figura abstracta, pero nadie confirma si es una broma o algo más serio. Algunos dicen que es un símbolo de la confusión y la ambigüedad del mundo actual, mientras que otros creen que es simplemente una forma de entretenimiento.","[""Belén Esteban sigue siendo un tema de conversación"",""Nadie confirma si su transformación es real o una broma""]","[""La verdad sobre la transformación de Belén Esteban se revelará pronto"",""La gente seguirá especulando y hablando sobre el caso""]",2025-12-22T16:01:06.524Z
belén_esteban,40,1168,2021-03-14,La situación sigue siendo incierta y la gente sigue hablando de Belén Esteban.,"La incertidumbre sigue siendo el leitmotiv de la situación. Nadie confirma si Belén Esteban ha sido transformada en una figura abstracta definitivamente, pero su presencia sigue siendo un tema de conversación constante. La gente sigue hablando de ella, aunque no hay pruebas concretas sobre lo que realmente está pasando.","[""Nadie confirma si Belén Esteban ha sido transformada en una figura abstracta definitivamente"",""La gente sigue hablando de ella, aunque no hay pruebas concretas sobre lo que realmente está pasando""]","[""Se rumorea que Belén Esteban podría estar trabajando en un nuevo proyecto, pero nadie confirma la información."",""La transformación de Belén Esteban en figura abstracta sigue siendo un misterio, y la gente sigue especulando sobre lo que podría estar sucediendo.""]",2025-12-22T16:01:19.591Z
belén_esteban,41,1197,2021-04-12,La situación sigue siendo incierta y la gente sigue hablando de Belén Esteban.,"La incertidumbre sigue siendo la norma en el caso de Belén Esteban. La gente sigue hablando de ella, pero nadie parece saber qué está pasando exactamente. Algunos dicen que se ha convertido en una especie de símbolo de la confusión y la ambigüedad que caracterizan nuestra época.","[""Se rumorea que Belén Esteban ha sido vista en varias partes de la ciudad, pero nadie confirma su presencia."",""Algunos expertos sugieren que la transformación de Belén Esteban en figura abstracta puede ser un fenómeno más profundo y complejo de lo que parece.""]","[""Investigar las posibles conexiones entre Belén Esteban y otros casos similares."",""Intentar contactar a Belén Esteban directamente para obtener una explicación sobre su situación.""]",2025-12-22T16:01:32.349Z
belén_esteban,42,1226,2021-05-11,La situación sigue siendo incierta y la gente sigue hablando de Belén Esteban,"La incertidumbre sigue siendo el leitmotiv de la situación. Nadie confirma si Belén Esteban ha sido transformada en figura abstracta por elección propia o si es un proceso que se desarrolla a su alrededor. La gente sigue hablando, pero no hay respuestas claras.","[""Nadie confirma el estado actual de Belén Esteban"",""La transformación en figura abstracta sigue siendo un misterio""]","[""Se rumorea que alguien ha visto a Belén Esteban en una entrevista televisiva, pero nadie puede confirmar la autenticidad del video"",""Algunos expertos sugieren que la transformación de Belén Esteban podría ser un fenómeno más amplio y no solo algo personal""]",2025-12-22T16:01:44.961Z
belén_esteban,43,1255,2021-06-09,La incertidumbre sigue siendo el estado dominante en la conversación sobre Belén Esteban.,La situación sigue siendo incierta y la gente sigue hablando de Belén Esteban. Algunos dicen que su transformación en figura abstracta es un signo de que ha trascendido a una categoría más allá de lo humano. Otros afirman que es solo una forma de escapar de la realidad.,"[""La transformación de Belén Esteban en figura abstracta sigue siendo un tema de debate."",""Algunos expertos sugieren que esto es un signo de su creciente influencia en la cultura popular.""]","[""¿Qué significa realmente esta transformación?"",""¿Cómo afectará a la carrera de Belén Esteban?""]",2025-12-22T16:01:56.997Z
belén_esteban,44,1284,2021-07-08,La situación sigue siendo incierta y la gente sigue hablando de Belén Esteban,"La incertidumbre sigue siendo el estado dominante en la conversación sobre Belén Esteban. Nadie confirma si su transformación en figura abstracta es un avance o una retrocesión. La masa amplificadora sigue hablando, pero su voz se vuelve cada vez más débil.","[""La masa amplificadora sigue hablando"",""Nadie confirma si su transformación es un avance o una retrocesión""]","[""Continuar con la conversación sobre Belén Esteban"",""Cambiar de tema y hablar de algo más""]",2025-12-22T16:02:05.149Z
belén_esteban,45,1314,2021-08-07,La situación sigue siendo incierta y la gente sigue hablando de Belén Esteban,"La incertidumbre sigue siendo el estado dominante en la conversación sobre Belén Esteban. Nadie confirma si su transformación en figura abstracta es un éxito o un fracaso. Algunos dicen que ha logrado capturar la esencia de la cultura popular, mientras que otros la ven como una caricatura de sí misma.","[""La transformación de Belén Esteban en figura abstracta ha sido un tema de debate"",""Nadie confirma si su transformación es un éxito o un fracaso""]","[""Continuar con la narrativa sobre la incertidumbre y la ambigüedad que rodea a Belén Esteban"",""Introducir un nuevo personaje que cuestiona la validez de la transformación de Belén Esteban""]",2025-12-22T16:02:16.857Z
