case_id,chapter,t,date,summary,text,facts_json,next_options_json,created_at
bad_bunny,10,292,2018-10-20,"La situación sigue siendo tensa, con Bad Bunny en el punto de mira. La masa amplificadora crece y la controversia se vuelve más intensa.","La tensión sigue siendo palpable en la red. Bad Bunny sigue siendo el centro de atención, pero su popularidad comienza a disminuir. La masa amplificadora sigue creciendo y la controversia se vuelve más intensa. Se rumorea que algunos fanáticos están comenzando a cuestionar la autenticidad de la polémica.","[""La popularidad de Bad Bunny disminuye"",""La masa amplificadora sigue creciendo""]","[""El escándalo llega a su punto máximo"",""Bad Bunny intenta despejar las acusaciones""]",2025-12-22T15:36:40.578Z
bad_bunny,11,321,2018-11-18,La situación sigue siendo tensa y Bad Bunny sigue en el punto de mira. La masa amplificadora crece y la controversia se vuelve más intensa.,"La tensión sigue creciendo en torno a Bad Bunny. La masa amplificadora se ha vuelto aún más intensa, y la controversia parece no tener fin. Los memes siguen circulando con furia, pero ahora hay un nuevo elemento que está cambiando el juego: la resistencia.","[""Se rumorea que Bad Bunny ha recibido amenazas de muerte."",""La resistencia a la masa amplificadora comienza a ganar fuerza.""]","[""Bad Bunny decide hablar públicamente sobre las amenazas y la situación se vuelve aún más explosiva."",""La masa amplificadora logra silenciar a Bad Bunny, pero la resistencia sigue creciendo.""]",2025-12-22T15:36:54.668Z
bad_bunny,12,350,2018-12-17,La situación sigue siendo tensa con Bad Bunny en el punto de mira. La masa amplificadora crece y la controversia se vuelve más intensa.,"La tensión sigue creciendo en torno a Bad Bunny. La masa amplificadora parece no tener fin, y la controversia se vuelve cada vez más intensa. Los memes siguen siendo el canal principal de difusión, pero ahora comienzan a surgir voces que cuestionan la legitimidad de la polémica.","[""La participación del público sigue siendo baja"",""El contagio de la información es cada vez menor""]","[""Se rumorea que Bad Bunny podría dar una entrevista para aclarar las cosas"",""La masa amplificadora comienza a dividirse en facciones con opiniones contrapuestas""]",2025-12-22T15:37:07.048Z
bad_bunny,13,379,2019-01-15,La situación sigue siendo tensa con Bad Bunny en el punto de mira. La masa amplificadora crece y la controversia se vuelve más intensa.,"La masa amplificadora sigue creciendo y la controversia se vuelve más intensa. Se rumorea que Bad Bunny ha lanzado un nuevo sencillo, pero nadie confirma si es una estrategia publicitaria o simplemente un intento de desviar la atención.","[""Se rumorea que Bad Bunny ha lanzado un nuevo sencillo"",""Nadie confirma si es una estrategia publicitaria o simplemente un intento de desviar la atención""]","[""La masa amplificadora continúa creciendo y la controversia se vuelve más intensa"",""Bad Bunny sale aclarando las cosas en un nuevo comunicado""]",2025-12-22T15:37:21.088Z
bad_bunny,14,408,2019-02-13,La situación sigue siendo tensa con Bad Bunny en el punto de mira. La masa amplificadora crece y la controversia se vuelve más intensa.,"La tensión sigue creciendo en torno a Bad Bunny. La masa amplificadora parece no darse por vencida, y la controversia se vuelve cada vez más intensa. Se rumorea que algunos de sus seguidores están comenzando a cuestionar su influencia en la industria musical.","[""La masa amplificadora sigue creciendo"",""La controversia se vuelve cada vez más intensa""]","[""El colectivo estigmatizado comienza a fragmentarse"",""La industria musical comienza a tomar medidas para abordar la situación""]",2025-12-22T15:37:32.779Z
bad_bunny,15,438,2019-03-15,La situación sigue siendo tensa con Bad Bunny en el punto de mira. La masa amplificadora crece y la controversia se vuelve más intensa.,"La tensión sigue creciendo en torno a Bad Bunny. La masa amplificadora parece no tener fin, y la controversia se vuelve cada vez más intensa. Se rumorea que algunos fanáticos están empezando a dividirse entre aquellos que lo defienden y aquellos que lo critican. Mientras tanto, los memes siguen fluyendo sin cesar, reflejando la confusión y la incertidumbre que rodean al cantante.","[""La masa amplificadora sigue creciendo"",""Se rumorea que los fanáticos están empezando a dividirse""]","[""El escándalo podría llevar a Bad Bunny a cancelar su próximo concierto"",""La controversia podría tener un impacto negativo en la carrera de Bad Bunny""]",2025-12-22T15:37:49.523Z
bad_bunny,16,467,2019-04-13,La situación sigue siendo tensa y la controversia se vuelve más intensa,"La situación sigue siendo tensa. La masa amplificadora sigue creciendo y la controversia se vuelve más intensa. Se rumorea que Bad Bunny ha lanzado un nuevo sencillo, pero nadie confirma si es una estrategia para calmar las aguas o para alimentar el fuego de la polémica.","[""Bad Bunny ha lanzado un nuevo sencillo"",""La masa amplificadora sigue creciendo""]","[""El sencillo de Bad Bunny es una estrategia para calmar las aguas"",""El sencillo de Bad Bunny alimenta el fuego de la polémica""]",2025-12-22T15:38:02.972Z
bad_bunny,17,496,2019-05-12,"La situación sigue siendo tensa con Bad Bunny en el punto de mira, pero ahora hay un nuevo elemento que está cambiando el juego: la resistencia.","La situación sigue siendo tensa y la controversia se vuelve más intensa. La masa amplificadora continúa creciendo, con Bad Bunny en el punto de mira. Los memes siguen circulando, pero ahora hay un nuevo elemento que está cambiando el juego: la resistencia. Algunos miembros del colectivo estigmatizado están comenzando a cuestionar la controversia y a buscar una salida.","[""La masa amplificadora continúa creciendo"",""Los memes siguen circulando"",""Algunos miembros del colectivo estigmatizado están cuestionando la controversia""]","[""La resistencia se vuelve más fuerte y comienza a ganar terreno"",""La masa amplificadora continúa creciendo y la controversia se vuelve más intensa""]",2025-12-22T15:38:16.965Z
bad_bunny,18,525,2019-06-10,La controversia sigue aumentando y la masa amplificadora crece,"La situación sigue siendo tensa y la controversia se vuelve más intensa. La masa amplificadora continúa creciendo, y Bad Bunny se encuentra cada vez más en el punto de mira. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar su propia identidad y roles dentro de la carcasa.","[""La situación sigue siendo tensa"",""La masa amplificadora continúa creciendo""]","[""El colectivo estigmatizado comienza a fragmentarse"",""Bad Bunny es acusado de ser el causante de la controversia""]",2025-12-22T15:38:27.289Z
bad_bunny,19,554,2019-07-09,La controversia se vuelve más intensa y la masa amplificadora crece,"La situación sigue siendo tensa y la controversia se vuelve más intensa. La masa amplificadora continúa creciendo, alimentada por los memes que circulan en las redes sociales. Bad Bunny sigue siendo el centro de atención, pero ahora hay un nuevo elemento que está cambiando el juego: la resistencia.","[""La situación sigue siendo tensa"",""La masa amplificadora continúa creciendo""]","[""El contra-flujo comienza a aumentar, lo que podría cambiar el curso de la situación."",""La resistencia se vuelve más fuerte y comienza a ganar terreno en la opinión pública.""]",2025-12-22T15:38:38.451Z
bad_bunny,20,584,2019-08-08,"La situación sigue siendo tensa, pero la resistencia está cambiando el juego","La situación sigue siendo tensa en torno a Bad Bunny, pero ahora hay un nuevo elemento que está cambiando el juego: la resistencia. La masa amplificadora sigue creciendo y la controversia se vuelve más intensa. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar las acciones de Bad Bunny.","[""La masa amplificadora sigue creciendo"",""La controversia se vuelve más intensa""]","[""El colectivo estigmatizado comienza a cuestionar las acciones de Bad Bunny"",""La resistencia se convierte en un movimiento más organizado""]",2025-12-22T15:38:50.202Z
bad_bunny,21,613,2019-09-06,La situación sigue siendo tensa y la masa amplificadora sigue creciendo,"La controversia sigue creciendo y la masa amplificadora se vuelve cada vez más intensa. La gente está empezando a dividirse en dos bandos: aquellos que defienden a Bad Bunny y aquellos que lo critican. Los memes siguen siendo el canal principal de difusión, pero ahora están apareciendo rumores de una posible respuesta del artista.","[""La controversia ha aumentado en intensidad"",""La gente está dividida en dos bandos""]","[""Bad Bunny lanza una respuesta a los críticos"",""La situación se vuelve aún más tensa y la masa amplificadora alcanza un punto de inflexión""]",2025-12-22T15:39:03.767Z
bad_bunny,22,642,2019-10-05,La controversia sigue en aumento y la masa amplificadora se vuelve cada vez más agresiva,"La controversia sigue creciendo y la masa amplificadora se vuelve cada vez más agresiva. Bad Bunny, el centro de la tormenta, parece estar disfrutando del espectáculo. Su equipo de publicidad aprovecha al máximo la situación, lanzando campañas que fomentan la polémica y la discusión.","[""La masa amplificadora ha crecido un 20% desde el último capítulo"",""Bad Bunny ha ganado miles de seguidores gracias a la polémica""]","[""La situación se vuelve aún más intensa cuando Bad Bunny anuncia su próximo álbum, que promete ser una provocación aún mayor"",""La masa amplificadora comienza a dividirse en facciones rivales, lo que podría llevar a un conflicto aún mayor""]",2025-12-22T15:39:20.038Z
bad_bunny,23,671,2019-11-03,"La resistencia de Bad Bunny es cada vez más fuerte, pero la masa amplificadora no se detiene.","La situación sigue siendo tensa, pero la masa amplificadora no se rinde. Se rumorea que están planeando un nuevo ataque contra Bad Bunny, y la controversia sigue en aumento.","[""La participación del público ha aumentado en un 10% desde el último capítulo."",""El contagio de la controversia ha alcanzado su punto máximo.""]","[""La masa amplificadora logra sacar a Bad Bunny de la escena pública."",""Bad Bunny encuentra una forma de revertir la situación y ganarse de nuevo al público.""]",2025-12-22T15:39:31.087Z
bad_bunny,24,700,2019-12-02,La situación sigue siendo tensa y la masa amplificadora no muestra signos de detenerse.,"La masa amplificadora sigue creciendo en intensidad, y la controversia rodeando a Bad Bunny se vuelve cada vez más agresiva. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar su lealtad al ídolo.","[""El contagio ha aumentado un 50% en las últimas 24 horas."",""La pluralidad dentro del colectivo estigmatizado se está volviendo cada vez más fragmentada.""]","[""La masa amplificadora comienza a utilizar tácticas más agresivas para influir en la opinión pública."",""Bad Bunny decide tomar una postura más firme frente a la controversia y anuncia un nuevo proyecto que busca dividir aún más al colectivo estigmatizado.""]",2025-12-22T15:39:43.431Z
bad_bunny,25,730,2020-01-01,"La situación sigue siendo tensa, con la masa amplificadora no mostrando signos de detenerse y la resistencia de Bad Bunny aumentando en intensidad.",La masa amplificadora sigue siendo agresiva y la resistencia de Bad Bunny se vuelve cada vez más fuerte. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar la efectividad de sus acciones.,"[""La participación del colectivo estigmatizado ha disminuido en los últimos días."",""El contra-flujo sigue siendo débil.""]","[""La masa amplificadora comienza a utilizar tácticas más extremas para intentar romper la resistencia de Bad Bunny."",""Un nuevo grupo de personas se une al colectivo estigmatizado, lo que podría cambiar el curso de los acontecimientos.""]",2025-12-22T15:39:57.930Z
bad_bunny,26,759,2020-01-30,La situación sigue siendo tensa y la masa amplificadora no se detiene.,"La resistencia de Bad Bunny sigue siendo un tema candente en la masa amplificadora. A pesar de los intentos de silenciarlo, su mensaje continúa resonando en las redes sociales. La controversia que rodea a este fenómeno colectivo no muestra signos de disminuir.","[""La resistencia de Bad Bunny es cada vez más fuerte."",""La masa amplificadora no muestra signos de detenerse.""]","[""El colectivo estigmatizado continúa creciendo en número de seguidores."",""La controversia se intensifica y la resistencia de Bad Bunny se vuelve aún más fuerte.""]",2025-12-22T15:40:09.151Z
bad_bunny,27,788,2020-02-28,"La situación sigue siendo tensa, con la masa amplificadora dominando el discurso y la resistencia de Bad Bunny aumentando en intensidad.","La masa amplificadora sigue sin mostrar signos de detenerse, y la resistencia de Bad Bunny continúa aumentando en intensidad. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar la efectividad de su estrategia.","[""La masa amplificadora ha mantenido un alto nivel de contagio durante varias semanas."",""La resistencia de Bad Bunny ha aumentado en intensidad en los últimos días.""]","[""El colectivo estigmatizado decide cambiar su estrategia y buscar una nueva forma de combatir la masa amplificadora."",""La masa amplificadora comienza a mostrar signos de debilidad, lo que podría ser un punto de inflexión en la situación.""]",2025-12-22T15:40:23.326Z
bad_bunny,28,817,2020-03-28,"La tensión sigue aumentando en el caso de Bad Bunny, con la masa amplificadora y la resistencia en un punto muerto.","La masa amplificadora sigue dominando el discurso, pero la resistencia de Bad Bunny no cede. Se rumorea que algunos miembros del colectivo estigmatizado están comenzando a cuestionar la efectividad de su estrategia.","[""La participación del colectivo estigmatizado ha disminuido en los últimos días."",""La controversia sigue siendo el mecanismo principal de distorsión.""]","[""El colectivo estigmatizado decide cambiar su estrategia y buscar apoyo externo."",""La masa amplificadora comienza a mostrar signos de debilidad, lo que podría darle ventaja a la resistencia.""]",2025-12-22T15:40:32.975Z
bad_bunny,29,846,2020-04-26,"La situación sigue siendo tensa en el caso de Bad Bunny, con la masa amplificadora y la resistencia en un punto muerto.","La tensión sigue aumentando en el caso de Bad Bunny. La masa amplificadora continúa dominando el discurso, pero la resistencia del artista también está en aumento. Se rumorea que la controversia alrededor de su último álbum ha alcanzado un punto crítico, con algunos fanáticos defendiendo su trabajo y otros criticándolo ferozmente.","[""La controversia alrededor del álbum de Bad Bunny ha alcanzado un punto crítico."",""La resistencia del artista está aumentando en intensidad.""]","[""El caso podría tomar un giro inesperado si la masa amplificadora logra silenciar a los detractores de Bad Bunny."",""La situación podría empeorar si la resistencia del artista no se detiene y continúa aumentando en intensidad.""]",2025-12-22T15:40:46.238Z
bad_bunny,30,876,2020-05-26,La situación sigue siendo tensa y sin resolver en el caso de Bad Bunny,"La tensión sigue aumentando en el caso de Bad Bunny. La masa amplificadora y la resistencia parecen estar en un punto muerto, pero nadie confirma si esto es un giro o una simple pausa en la batalla. Se rumorea que Bad Bunny está preparando un nuevo movimiento, pero no se sabe qué tipo de estrategia utilizará para romper el estancamiento.","[""La masa amplificadora y la resistencia están en un punto muerto"",""Se rumorea que Bad Bunny está preparando un nuevo movimiento""]","[""La masa amplificadora logra romper el estancamiento y empuja a Bad Bunny hacia una victoria decisiva"",""La resistencia se reorganiza y logra recuperar la iniciativa, poniendo en peligro la posición de Bad Bunny""]",2025-12-22T15:40:57.868Z
bad_bunny,31,905,2020-06-24,El caso de Bad Bunny sigue siendo un tema de debate y polémica en las redes sociales.,"La tensión sigue aumentando en el caso de Bad Bunny. La masa amplificadora sigue empujando la controversia, mientras que la resistencia se mantiene firme. Nadie confirma si la situación estará resuelta pronto.","[""La masa amplificadora sigue empujando la controversia"",""La resistencia se mantiene firme""]","[""La situación estará resuelta pronto"",""La tensión seguirá aumentando""]",2025-12-22T15:41:06.517Z
bad_bunny,32,934,2020-07-23,"El caso de Bad Bunny sigue siendo un tema de debate y polémica en las redes sociales, con la masa amplificadora y la resistencia en un punto muerto.","La tensión sigue siendo palpable en el caso de Bad Bunny. La masa amplificadora y la resistencia parecen estar en un punto muerto, sin avances significativos. Los memes siguen circulando, pero su impacto parece estar disminuyendo.","[""La masa amplificadora y la resistencia parecen estar en un punto muerto."",""Los memes siguen circulando, pero su impacto parece estar disminuyendo.""]","[""Se rumorea que Bad Bunny podría hacer una declaración pública para tratar de calmar las aguas."",""La masa amplificadora podría estar planeando un nuevo movimiento para intentar cambiar la situación.""]",2025-12-22T15:41:17.841Z
bad_bunny,33,963,2020-08-21,El caso de Bad Bunny sigue siendo un tema de debate y polémica en las redes sociales.,"La tensión sigue siendo palpable en el caso de Bad Bunny. La masa amplificadora sigue gritando su nombre, mientras que la resistencia se mantiene firme en sus posiciones. El contra-flujo es débil y no parece tener efecto alguno en la situación.","[""La masa amplificadora sigue gritando el nombre de Bad Bunny"",""La resistencia se mantiene firme en sus posiciones""]","[""Se rumorea que Bad Bunny podría hacer una declaración pública para intentar calmar la situación"",""La masa amplificadora podría organizar un nuevo movimiento para aumentar la presión sobre Bad Bunny""]",2025-12-22T15:41:29.256Z
bad_bunny,34,992,2020-09-19,"La situación sigue siendo incierta, con la masa amplificadora en un punto muerto y el contra-flujo ausente.","El caso de Bad Bunny sigue siendo un tema de debate y polémica en las redes sociales. La masa amplificadora parece haberse cansado de la controversia, pero el contra-flujo no ha aparecido todavía. Se rumorea que algunos fanáticos están empezando a cuestionar la metáfora dominante de 'carcasa', pero nadie confirma si esto es cierto.","[""La masa amplificadora ha perdido interés en la controversia"",""El contra-flujo no ha aparecido todavía""]","[""La metáfora dominante de 'carcasa' es cuestionada por algunos fanáticos"",""La situación se vuelve más tensa con el aumento del contagio""]",2025-12-22T15:41:39.390Z
bad_bunny,35,1022,2020-10-19,El caso de Bad Bunny sigue siendo un tema de debate y polémica en las redes sociales.,"La situación sigue siendo incierta, con la masa amplificadora en un punto muerto y el contra-flujo ausente. Se rumorea que Bad Bunny podría estar planeando un nuevo movimiento para revivir su carrera, pero nadie confirma nada.","[""La masa amplificadora está en un punto muerto."",""El contra-flujo es ausente.""]","[""Bad Bunny anuncia su regreso a la escena musical con un nuevo álbum."",""La masa amplificadora se despierta y comienza a compartir contenido sobre Bad Bunny de nuevo.""]",2025-12-22T15:41:48.423Z
bad_bunny,36,1051,2020-11-17,"La incertidumbre rodea al caso de Bad Bunny, con la masa amplificadora en punto muerto y el contra-flujo ausente.","La situación sigue siendo incierta, pero se rumorea que la masa amplificadora está a punto de romper el punto muerto. El contra-flujo sigue ausente, lo que ha llevado a algunos a cuestionar si el fenómeno colectivo de Bad Bunny es más una caricatura de sí mismo que un verdadero movimiento.","[""La masa amplificadora está a punto de romper el punto muerto"",""El contra-flujo sigue ausente""]","[""La situación se vuelve más tensa cuando la masa amplificadora finalmente logra romper el punto muerto, pero el contra-flujo aún no aparece."",""La falta de contra-flujo hace que algunos comiencen a cuestionar si el fenómeno colectivo es más una caricatura de sí mismo que un verdadero movimiento.""]",2025-12-22T15:42:00.860Z
bad_bunny,37,1080,2020-12-16,"El caso de Bad Bunny sigue siendo un tema de debate y polémica en las redes sociales. La incertidumbre rodea al caso, con la masa amplificadora en punto muerto y el contra-flujo ausente.","La incertidumbre sigue siendo el leitmotiv en el caso de Bad Bunny. La masa amplificadora sigue en punto muerto, y el contra-flujo ausente. Los memes siguen siendo el canal predominante para la difusión de información, pero su impacto parece estar disminuyendo.","[""La masa amplificadora sigue en punto muerto"",""El contra-flujo sigue ausente"",""Los memes siguen siendo el canal predominante""]","[""Se rumorea que Bad Bunny podría hacer una declaración pública para aclarar la situación"",""Nadie confirma si la masa amplificadora volverá a activarse""]",2025-12-22T15:42:12.924Z
bad_bunny,38,1109,2021-01-14,"La incertidumbre rodea al caso de Bad Bunny, con la masa amplificadora en punto muerto y el contra-flujo ausente. La polémica sigue siendo un tema de debate en las redes sociales.","El caso de Bad Bunny sigue siendo un tema de debate y polémica en las redes sociales. La masa amplificadora sigue en punto muerto, sin poder darle un impulso definitivo al fenómeno. El contra-flujo, por otro lado, sigue ausente, lo que sugiere que la controversia no ha sido suficiente para desestabilizar el caso.","[""La masa amplificadora está en punto muerto"",""El contra-flujo es ausente""]","[""Se rumorea que Bad Bunny podría dar un nuevo impulso al caso con una nueva canción"",""Nadie confirma si la polémica seguirá siendo un tema de debate""]",2025-12-22T15:42:26.950Z
bad_bunny,39,1138,2021-02-12,"El caso de Bad Bunny sigue siendo un tema de debate y polémica en las redes sociales, con una masa amplificadora inactiva y sin contra-flujo.","La incertidumbre sigue rodeando al caso de Bad Bunny. La masa amplificadora sigue en punto muerto y el contra-flujo ausente. Los memes siguen siendo el canal predominante para la difusión del caso, pero su impacto parece estar disminuyendo.","[""La masa amplificadora ha estado inactiva durante varias semanas"",""El contra-flujo no se ha producido desde el principio del caso""]","[""Se rumorea que Bad Bunny podría hacer un anuncio público para tratar de revertir la situación"",""Nadie confirma si la masa amplificadora volverá a activarse""]",2025-12-22T15:42:37.258Z
bad_bunny,40,1168,2021-03-14,"El caso de Bad Bunny sigue siendo un tema de debate y polémica en las redes sociales, sin una resolución clara a la vista.","La incertidumbre sigue rodeando al caso de Bad Bunny. La masa amplificadora sigue en punto muerto, sin lograr darle un giro definitivo a la situación. El contra-flujo, que se esperaba con ansias para desactivar el fenómeno colectivo, aún no ha aparecido.","[""La masa amplificadora está inactiva"",""El contra-flujo no se ha manifestado""]","[""Se rumorea que Bad Bunny podría dar un giro a su carrera musical para intentar desactivar el fenómeno colectivo"",""La masa amplificadora podría estar esperando a que el contra-flujo aparezca antes de tomar medidas""]",2025-12-22T15:42:47.599Z
bad_bunny,41,1197,2021-04-12,El caso de Bad Bunny sigue siendo un tema de debate y polémica en las redes sociales,"La incertidumbre sigue rodeando al caso de Bad Bunny. La masa amplificadora sigue en punto muerto y el contra-flujo ausente. Los memes siguen siendo un tema de debate en las redes sociales, pero nadie confirma si hay una resolución clara a la vista.","[""La masa amplificadora está inactiva"",""El contra-flujo es ausente""]","[""Se rumorea que la situación podría cambiar con el próximo lanzamiento de Bad Bunny"",""Nadie confirma si hay una resolución clara a la vista""]",2025-12-22T15:42:57.325Z
